#NAME	SRR18776267	SRR18776268	SRR18776259	SRR18776269	SRR18776266	SRR18776265	SRR18776260	SRR18776270	SRR18776262	SRR18776271	SRR18776264	SRR18776261	SRR18776419	SRR18776420	SRR18776421	SRR14411053	SRR14411055	SRR14411054	SRR14411057	SRR14411056	SRR18776307	SRR18776308	SRR18776309	SRR7958220	SRR18774291	SRR18774282	SRR18774284	SRR18774285	SRR18774281	SRR18774286	SRR18774280	SRR18774288	SRR18774289	SRR18774287	SRR18774279	SRR18774290	SRR18776275	SRR18776254	SRR18776258	SRR18776255	SRR18776252	SRR18776253	SRR18776257	SRR18776273	SRR18776272	SRR18776256	SRR18776274	SRR18776263	SRR18776422	SRR18776423	SRR18776424	SRR14411052	SRR14411051	SRR14411048	SRR14411049	SRR14411050	SRR18776312	SRR18776310	SRR18776311	SRR7958217	SRR7958223	SRR18774277	SRR18774276	SRR18774294	SRR18774293	SRR18774292	SRR18774274	SRR18774295	SRR18774275	SRR18774272	SRR18774273	SRR18774283	SRR18774278
MJ030-1-barcode42-umi111625bins-ubs-3	15	0	0	0	15	0	2	0	0	6	17	102	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ007-1-barcode25-umi7024bins-ubs-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000759435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB327250	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	8	2	0	0	13	3	8	4	2	41	0	9	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0
EF408733	2	0	0	27	0	0	0	24	2	0	4	0	27	0	0	0	0	0	0	0	114	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0
RS-GCF-900188205.1-NZ-FZOH01000016.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	52	33	26	23	0	0	0	33	0	3	0	0	0	5	0	0	3	0	3	0	0	2	0	0	3	4	0	0	2	2	0	0	0	0	0	37	22	8	206	37	0	0	0	78	0	9	0	0	6	0	0	0	0	2	2	0	0
AJ312907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-018139625.1-NZ-JAGSOH010000267.1	17	21	54	37	4	16	14	15	0	5	5	196	37	4	16	1072	156	135	134	97	47	2	4	0	47	3	5	0	0	7	0	4	27	0	2	47	16	120	6	128	16	67	33	12	82	43	3	83	6	33	83	285	213	8	8	32	0	0	75	0	0	8	75	48	36	0	8	932	98	44	11	0	0
MJ033-1-barcode44-umi19780bins-ubs-13	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode65-umi42674bins-ubs-15	0	0	9	3	0	4	12	33	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	17	0	0	0	10	0	1	0	2	0	5	12	8	0	0	0	0	15	0	49	0	6	8	0	6	0	0	0	0	0	0	0	0	0	0	2	4	0	0	1	0	0	0	0	6	0	2
MJ030-1-barcode25-umi47535bins-ubs-10	5	1	12	0	8	9	0	9	6	1	34	5	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ007-1-barcode25-umi39615bins-ubs-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	5	0	0	0	0	0	0	0	0	0	0	0	0
G000969445	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	31	0	0	2	0	0	0	0	39	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0	221	0	0	0	0	0	43	0	0	0	0	0	24
MJ033-1-barcode32-umi1423bins-ubs-227	2	7	0	18	0	0	0	6	4	1	1	4	18	0	0	154	609	7	18	378	0	0	0	0	0	0	2	0	0	11	2	0	3	0	3	2	4	3	11	813	14	33	38	31	28	90	6	61	11	38	61	2	23	8	0	4	0	0	0	0	0	0	9	0	17	0	0	0	90	0	0	0	2
KP017569	0	0	0	4	26	13	3	0	12	3	0	9	4	26	0	338	116	415	141	106	0	0	0	0	0	6	2	0	0	5	8	3	25	0	0	0	0	0	6	1	4	0	15	4	3	0	0	11	0	15	11	87	67	40	50	72	0	0	11	14	5	66	18	123	5	2	0	4	2	7	35	6	5
MH915556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-1-barcode48-umi11214bins-ubs-32	0	14	0	0	0	0	57	3	0	10	11	0	0	0	0	0	17	0	9	12	0	11	0	0	0	0	0	0	0	4	0	0	0	0	11	0	0	0	0	6	0	107	0	30	0	0	0	0	0	0	0	0	0	0	58	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-001433975.1-NZ-AZCY01000019.1	20	2	4	2	58	0	12	54	25	3	5	2	2	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	87	47	15	4	11	32	37	0	43	3	30	47	32	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KM462861.7542.9084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000598965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-2-barcode59-umi2124bins-ubs-202	2	2	0	2	0	0	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-1-barcode25-umi95028bins-ubs-4	383	173	189	268	191	270	359	169	202	183	84	248	268	191	270	2	42	14	34	20	81	271	46	589	81	122	141	162	74	89	62	46	101	44	271	13	288	50	300	98	60	59	147	73	77	58	198	80	300	147	80	21	28	45	48	12	13	217	149	1733	810	16	149	0	159	217	68	4	5	65	19	13	4
MJ034-1-barcode30-umi11073bins-ubs-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-1-barcode25-umi18764bins-ubs-25	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	62	0	0	0	0	0	0	0	0	0	0	0	0
G000744515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-1-barcode30-umi20046bins-ubs-10	0	0	0	4	0	6	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ010-1-barcode25-umi117011bins-ubs-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ033-1-barcode34-umi7551bins-ubs-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	8	4	0	11	18	57	0	35	20	0	8	18	0	0	20	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	44	0	3	0	0
MJ033-1-barcode34-umi2177bins-ubs-173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-011777495.1-NZ-JAATJS010000011.1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KX009025	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ033-1-barcode34-umi33041bins-ubs-6	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	7	3	0	3	3	2	2	24	8	3	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ032-2-barcode69-umi48318bins-ubs-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0
MJ020-1-barcode31-umi88148bins-ubs-4	4	2	3	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000372965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	38	0	0	0	0	5	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	73	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode65-umi97006bins-ubs-4	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	3	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	17	9	1	0	0	1	0	0	0	0	0	3	0
MJ032-1-barcode26-umi40972bins-ubs-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
G009905535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	93	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-1-barcode25-umi26486bins-ubs-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	11	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	12	0	0	0	8	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	13	0	5	0	2
LT627668	0	3	7	4	0	0	239	2	0	29	0	0	0	0	0	22	35	13	122	41	245	15	0	0	245	11	3	0	0	8	9	0	51	0	15	19	1	4	6	0	58	11	11	0	25	100	5	0	6	11	0	1001	258	228	67	667	2	0	19	0	0	0	19	4	3	0	0	6	78	54	42	2	0
MJ007-1-barcode25-umi1199bins-ubs-189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	9	0
MJ032-2-barcode60-umi47768bins-ubs-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode65-umi75096bins-ubs-7	15	21	83	106	16	102	36	18	48	15	66	38	106	16	102	0	0	0	0	0	11	14	4	0	11	4	26	0	6	35	3	4	34	169	14	0	33	0	20	4	16	0	2	2	0	0	0	7	20	0	0	0	0	0	30	0	0	11	17	0	0	1	17	2	16	11	0	0	0	0	0	0	0
MJ033-1-barcode47-umi26735bins-ubs-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0
KU296959	6	51	4	13	0	0	0	9	2	26	15	44	13	0	0	1579	992	2582	1492	922	20	0	4	0	20	4	7	0	2	7	0	4	21	0	0	3	0	0	8	0	2	79	74	39	11	173	4	104	8	74	100	2899	1077	337	210	425	10	0	35	0	0	4	35	12	4	0	0	44	63	86	37	10	2
MJ033-1-barcode34-umi36716bins-ubs-4	0	0	1	1	28	3	1	8	3	18	4	0	1	28	3	0	0	0	0	0	0	0	0	0	2	1	0	2	0	2	4	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	1	0	0
MJ031-1-barcode30-umi7234bins-ubs-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	957	166	0	0	114	0	0	0	18	727	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-1-barcode32-umi32070bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	1	3	0	0	46	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	4	0	0	0	128	12	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode74-umi81678bins-ubs-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ010-1-barcode47-umi23296bins-ubs-28	9	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-1-barcode40-umi28246bins-ubs-3	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	27	2	1	4	0	0	0	21	0	6	27	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-013293385.1-NZ-JAAKAA010000059.1	2	4	2	0	6	2	0	9	9	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	2	4	0	0	0	0	2	6	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ031-1-barcode30-umi14950bins-ubs-29	31	5	14	9	23	12	1	28	0	4	31	49	9	23	12	0	0	0	0	0	5	0	12	0	5	0	16	28	2	8	2	12	2	0	0	0	1	0	0	0	0	83	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	24	0	22	9	0	0	0	0	24	2	0	0	0	0	3	2
MJ030-1-barcode25-umi101689bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-1-barcode45-umi502bins-ubs-650	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	3	0	24	0	0	22	0	16	9	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-2-barcode61-umi1653bins-ubs-264	0	0	1	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	160	135	0	0	0	0	2	0	0	0	0	0	0	0	12	0	0	2	0	20	8	39	0	6	90	0	0	215	6	51	8	90	51	0	5	0	21	0	0	0	0	0	0	0	0	0	0	0	0	157	0	15	0	0	2
FR733696	45	16	142	5	4	47	13	14	0	42	144	32	5	2	43	0	6	0	4	0	0	16	0	0	0	2	14	2	14	28	10	0	17	15	27	0	43	40	17	26	10	6	41	14	48	23	0	17	16	38	11	0	0	0	0	0	0	0	0	0	0	2	0	0	6	9	0	0	0	18	5	0	2
G007827045	0	0	5	2	2	0	4	2	3	0	4	4	0	0	0	178	204	56	37	58	0	0	0	0	1	3	2	0	0	0	0	0	22	0	3	14	2	0	0	41	13	0	53	2	16	8	0	10	0	53	10	25	47	6	3	23	0	0	0	0	0	0	13	0	5	0	0	102	24	5	2	0	2
MJ030-1-barcode42-umi46288bins-ubs-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-016728825.1-NZ-CP068211.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	7	0	0	6	0	0
MJ033-1-barcode34-umi37717bins-ubs-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode65-umi877bins-ubs-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	25	4	0	0	0	0	0	16	2	0	0	0	0	0	0	0	0	0	0
MJ033-1-barcode34-umi2496bins-ubs-150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-1-barcode25-umi109500bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode58-umi100756bins-ubs-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	24	47	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode65-umi34745bins-ubs-20	5	0	29	0	0	0	0	0	10	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	2	0	3	0	8	25	0	11	2	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ031-1-barcode30-umi10366bins-ubs-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0
G007293315	4	5	4	3	33	3	5	3	10	0	8	6	3	33	3	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	3	0	0	2	37	2	9	10	3	0	0	0	0	0	0	0	0	0	0	0	21	3	0	4	3	3	0	0	0	0	4	0	4	9
MJ020-2-barcode71-umi131bins-ubs-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ033-1-barcode32-umi42817bins-ubs-3	30	83	190	23	56	79	89	134	64	94	127	63	23	52	79	22	169	0	81	46	68	37	2	0	68	5	20	0	0	33	55	2	65	0	37	93	109	269	557	515	709	420	386	303	279	575	900	373	557	386	373	0	28	1	0	83	0	0	30	0	0	12	30	5	22	0	3	25	317	64	59	0	22
MJ030-2-barcode65-umi29354bins-ubs-23	0	0	0	18	0	28	13	10	2	0	0	0	18	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-1-barcode48-umi17800bins-ubs-14	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ034-1-barcode48-umi21705bins-ubs-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	18	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode65-umi25569bins-ubs-26	0	6	0	10	65	8	7	9	7	0	3	14	10	65	8	0	8	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	18	1	0	0	14	7	37	0	1	0	30	1	3	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ030-2-barcode65-umi3148bins-ubs-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ436498	338	485	236	246	678	279	250	114	1125	457	701	341	246	678	279	163	398	213	169	494	66	94	433	135	66	338	169	308	87	354	162	433	244	69	94	74	411	36	149	241	24	278	198	290	49	207	337	161	149	198	161	466	428	274	832	896	198	150	162	766	60	467	162	9	188	150	41	5	17	60	672	198	23
GB-GCA-009724635.1-RMVO01000037.1	18	25	3	7	11	5	10	9	5	2	2	1	7	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	27	0	3	5	0	11	2	31	0	28	27	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ010-1-barcode30-umi66491bins-ubs-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	24	111	15	0	0	0	0	0	0	2	10	0	0	0	7	2	0	0	0	0	10	78	0	18	3	0	0	0	0	12	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	2	0	0	164	0	13	4	3	2	0
RS-GCF-000230975.2-NC-021172.1	16	30	14	1	12	12	61	8	7	19	14	5	1	12	12	37	24	59	18	15	2	8	6	0	2	12	0	2	0	4	3	6	3	0	8	2	6	21	7	11	3	10	10	12	11	43	3	6	7	10	6	61	59	14	9	39	2	0	20	0	0	0	20	0	6	0	3	0	0	12	2	2	0
MJ033-1-barcode37-umi26539bins-ubs-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
